NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Eliane Isabela Guerreiro Melo Machado,Bairro da Fonte da Moura Nº610,8376-603,Eliane.Machado@isec.pt,688385519,927197806
Mamadou Correia Fernandes Simões,Alameda de Basílio Teles Nº623,3649-586,Mamadou.Simões@outlook.com,555029278,969020030
Jun Joaquim Garcia Gonçalves,Avenida da França Nº242,3558-172,Jun.Gonçalves@outlook.pt,710309264,927305375
Constança Baptista Gomes,Alameda do Prof. Ruy Luís Gomes Nº469,8227-158,Constança.Gomes@outlook.pt,631171876,911823121
Solange Carneiro Correia Borges Neto,Beco da Bela Vista Nº642,5168-143,Solange.Neto@isec.pt,487405040,925989049
Muhammad Monteiro Coelho,Azinhaga da Bruxa Nº109,3244-911,Muhammad.Coelho@trabalho.pt,449593391,966908840
Sebastião Pedro Araújo Pereira Tavares Barros,Beco de Carreiras Nº960,9328-812,Sebastião.Barros@isec.pt,797544453,924738389
Danny Morais Assunção Baptista Soares,Bairro de Manuel Cardoso Agrelos Nº38,9469-999,Danny.Soares@hotmail.com,403129223,922597777
Rosa Dina Nascimento,Bairro do Falcão Nº930,9295-329,Rosa.Nascimento@mundo.pt,516468586,965008307
Simon Sousa Henriques Teixeira Maia,Beco do Campo Alegre Nº869,3334-824,Simon.Maia@outlook.pt,568400900,936186174
Liah Tavares Baptista Nogueira Figueiredo,Jardim das Pichas Murchas Nº391,9337-131,Liah.Figueiredo@hotmail.com,541643651,911423753
Mónica Esmeralda Sousa Sousa Jesus Pinho,Beco de S. João da Foz Nº224,6652-534,Mónica.Pinho@mundo.pt,523766997,920789466
Adelino Monteiro,Travessa da Amorosa Nº100,3436-413,Adelino.Monteiro@trabalho.pt,705293715,914634835
Steven Miguel Costa Assunção Rodrigues,Bairro do Leal Nº871,8129-254,Steven.Rodrigues@mundo.pt,704418875,929990884
Elson Levi Pinto Pinheiro,Bairro de Casas Económicas da Boavista-Vilarinha Nº146,3397-766,Elson.Pinheiro@hotmail.com,474668580,931241190
Iara Ribeiro Pinto Ramos Costa,Beco do Preto Nº138,7461-113,Iara.Costa@mundo.pt,255211962,924472807
Krishna Haniel Campos Costa,Avenida de Rodrigues de Freitas Nº483,9818-534,Krishna.Costa@gmail.com,468741853,925832677
Marta Emma Torres,Avenida José Domingues dos Santos Nº124,8655-566,Marta.Torres@mundo.pt,396103197,921625713
Fausto Vicente Fernandes Soares Freitas,Beco do Outeiro Nº769,3473-446,Fausto.Freitas@outlook.com,323366758,926243813
Jia Cláudio Nunes Correia,Bairro do Lagarteiro Nº458,8785-817,Jia.Correia@mundo.pt,798194259,960569066
Michelle Júlia Batista Monteiro Gaspar,Beco de Passos Manuel Nº248,4466-590,Michelle.Gaspar@trabalho.pt,665014896,960421447
Yara Valente Soares Brito Martins,Bairro de São Vicente de Paulo Nº108,7139-107,Yara.Martins@hotmail.com,475017967,964810325
Édi César Cardoso Borges,Avenida do Marechal Gomes da Costa Nº856,2456-886,Édi.Borges@gmail.com,754124109,923638427
Diogo Gomes,Azinhaga da Bruxa Nº285,5511-853,Diogo.Gomes@trabalho.pt,388014083,911546130
Stephanie Francesca Marques Moreira Ribeiro,Avenida de D. Carlos I Nº244,1924-996,Stephanie.Ribeiro@hotmail.com,306841923,916866407
Derick Teixeira Faria,Alameda das Fontainhas Nº93,3418-348,Derick.Faria@outlook.pt,675325962,930477627
Marcela Maria Esteves Antunes Branco,Bairro do Cerco do Porto Nº387,9155-931,Marcela.Branco@outlook.com,761017826,913395454
Magno Nolan Neves Fernandes Silva,Beco de Bonjóia Nº131,3499-995,Magno.Silva@trabalho.pt,748333753,921967020
Verónica Soares Rodrigues,Bairro de Casas Económicas de António Aroso Nº580,5146-717,Verónica.Rodrigues@mundo.pt,469267733,928225712
Saúl Ronaldo Esteves,Bairro do Carvalhido Nº345,8293-245,Saúl.Esteves@outlook.com,330839482,923209299
Bogdan Luís Antunes Martins Amaral,Beco do Belo Nº426,3725-541,Bogdan.Amaral@mundo.pt,649678955,914290519
Marcela Maia Cruz Esteves,Avenida de Camilo Nº300,1159-467,Marcela.Esteves@outlook.pt,654818692,939097756
Chloé Borges,Beco do Arrabalde Nº375,5441-045,Chloé.Borges@hotmail.com,465250764,910490607
Rogério Lukas Jesus,Bairro de Casas Económicas das Condominhas Nº641,7297-278,Rogério.Jesus@outlook.com,532708116,914830156
Lisa Simões Anjos Rocha,Avenida de D. Afonso Henriques Nº714,3993-293,Lisa.Rocha@gmail.com,461230714,913587416
Artem Décio Marques Coelho,Bairro de Casas Económicas da Boavista-Vilarinha Nº946,6896-274,Artem.Coelho@outlook.com,766910254,967936270
Rúbia Miranda Alves Pinheiro Barros,Bairro do Carvalhido Nº558,7112-646,Rúbia.Barros@mundo.pt,587109398,933459136
Kelly Áurea Campos Almeid Paiva,Avenida 25 de Abril Nº84,4942-346,Kelly.Paiva@trabalho.pt,573236518,922510142
Andrea Julia Torres Sá Borges Paiva,Alameda de Cartes 	Campanhã Nº796,1136-051,Andrea.Paiva@hotmail.com,338391551,911159343
Moisés Fernandes,Bairro Herculanoo Nº286,2899-164,Moisés.Fernandes@trabalho.pt,315118148,934207625
Dennis Pacheco Correia,Bairro de São João de Deus Nº366,2352-920,Dennis.Correia@isec.pt,515846167,936621808
Alexandra Soares Anjos,Avenida de D. Carlos I Nº332,1784-324,Alexandra.Anjos@mundo.pt,235117353,965734784
Marlene Leite,Bairro de Casas Económicas da Azenha Nº435,7224-061,Marlene.Leite@outlook.com,498032732,930780783
Américo Raposo Miranda Leite Guerreiro,Avenida de Vasco da Gama Nº31,3452-043,Américo.Guerreiro@outlook.pt,535356863,919626974
Alina Carmen Loureiro Martins,Avenida do Conselho da Europa Nº386,1956-210,Alina.Martins@outlook.com,494270026,910290801
Giovana Loureiro Neto Nunes,Beco Central Nº126,2384-879,Giovana.Nunes@outlook.pt,469799698,916162269
Valentina Loureiro Coelho Moreira,Avenida de Vasco da Gama Nº145,1163-119,Valentina.Moreira@mundo.pt,782325315,923198918
Mayara Carminho Anjos Silva Pacheco Pereira,Bairro do Carvalhido Nº606,7817-795,Mayara.Pereira@outlook.pt,355616595,911033023
Laura Sá Carvalho Cruz,Bairro do Lagarteiro Nº778,9251-993,Laura.Cruz@mundo.pt,401383508,964372612
Myriam Barros,Bairro de Costa Cabral 	Campanhã Nº562,4241-333,Myriam.Barros@outlook.pt,588527694,966270623
Jan Anjos Moreira,Avenida de Camilo Nº903,8194-404,Jan.Moreira@outlook.pt,455279357,922643840
Adriana Faria Melo Almeid,Bairro de São Vicente de Paulo Nº559,4425-841,Adriana.Almeid@outlook.pt,501211363,969079789
Ellen Anaís Leite,Bairro de Casas Económicas da Azenha Nº193,2364-462,Ellen.Leite@hotmail.com,209643278,924980350
Rafaela Alves,Alameda do Prof. Hernâni Monteiro Nº57,8495-307,Rafaela.Alves@trabalho.pt,459836500,919241111
Martim Artur Ribeiro Pires Alves,Beco da Bela Vista Nº552,7479-541,Martim.Alves@gmail.com,581846535,933142082
Arnaldo Lourenço,Bairro da Fonte da Moura Nº372,1428-548,Arnaldo.Lourenço@mundo.pt,465283556,963017396
Luena Susana Esteves Domingues Silva Neves,Bairro de Casas Económicas da Boavista-Vilarinha Nº188,4884-306,Luena.Neves@outlook.com,564630056,960233501
Rúbia Taísa Mota,Bairro do Outeiro Nº665,1591-693,Rúbia.Mota@hotmail.com,626417918,968891831
Roxana Raposo,Bairro do Falcão Nº434,2635-510,Roxana.Raposo@mundo.pt,203638796,911021554
Simão Nicolas Garcia Borges Ramos,Bairro do Carvalhido Nº469,5225-275,Simão.Ramos@mundo.pt,527972663,967789164
Kiami Rúben Torres,Beco de S. Marçal Nº948,8773-734,Kiami.Torres@mundo.pt,798884550,935684239
Natacha Benedita Reis Fonseca Lopes Campos,Avenida de Gustavo Eiffel Nº264,4713-735,Natacha.Campos@mundo.pt,434991456,968913270
Elana Santos Pinheiro Baptista Neto,Bairro da Agra do Amial Nº912,3846-076,Elana.Neto@outlook.com,538993721,935080882
Diogo Marco Mota,Alameda Arquitecto Carlos Ramos Nº956,1298-942,Diogo.Mota@outlook.com,547429572,964997273
Hugo Pinheiro Cunha Reis Loureiro,Bairro da Fonte da Moura Nº73,5461-436,Hugo.Loureiro@outlook.pt,458298873,960691464
Suri Sá Machado,Bairro de Casas Económicas de António Aroso Nº479,6174-809,Suri.Machado@gmail.com,560479645,961762274
Geovani Torres Mota,Avenida de Nun'Álvares Pereira Nº407,5768-742,Geovani.Mota@outlook.pt,521686769,922721110
Anastacia Ferreira Cruz Amaral,Bairro de Costa Cabral 	Campanhã Nº887,6648-333,Anastacia.Amaral@gmail.com,269914558,915100039
Romeu Alexandru Barros,Bairro de Casas Económicas do Amial Nº855,5282-440,Romeu.Barros@outlook.com,549216935,938500994
Henry Baptista Barbosa Batista Machado,Bairro do Dr. Nuno Pinheiro Torres Nº529,2222-605,Henry.Machado@outlook.com,441239546,961577764
Vincent Ionel Neto Martins Soares,Beco da Bela Vista Nº508,7814-407,Vincent.Soares@gmail.com,663862814,926857287
Vítor Pires Araújo,Beco do Arrabalde Nº129,8491-154,Vítor.Araújo@mundo.pt,455031506,965674247
Thaís Mariana Antunes Branco Raposo Pires,Bairro do Leal Nº762,9725-707,Thaís.Pires@trabalho.pt,673278061,969840435
Mel Oliveira Pinto Cardoso Henriques,Jardim das Pichas Murchas Nº593,6679-686,Mel.Henriques@isec.pt,428282556,913788972
Gabriela Matos,Bairro do Carvalhido Nº193,5755-503,Gabriela.Matos@trabalho.pt,748728637,918731399
Lisa Gonçalves Baptista Carvalho Gomes,Bairro de São Vicente de Paulo Nº772,1325-665,Lisa.Gomes@gmail.com,628257408,918170444
Kévim Adão Leite Pinto Morais,Bairro do Viso Nº618,3428-227,Kévim.Morais@isec.pt,302349355,913492741
Rute Almeid Oliveira,Alameda do Prof. Hernâni Monteiro Nº960,2982-192,Rute.Oliveira@isec.pt,236201425,911643030
Alessia Layla Baptista,Alameda Arquitecto Carlos Ramos Nº266,6892-477,Alessia.Baptista@outlook.pt,594797604,925663113
Petra Carmen Martins Andrade Barros,Beco do Meiral Nº688,6386-031,Petra.Barros@mundo.pt,281488337,927307858
Emanuel Evandro Neto,Avenida do Brasil Nº312,2247-072,Emanuel.Neto@hotmail.com,223374083,923747186
Carmo Nogueira Carneiro Oliveira Oliveira,Bairro de Santo Eugénio Nº502,3887-802,Carmo.Oliveira@hotmail.com,485120727,911098212
Aires Nolan Lima,Alameda de Cartes 	Campanhã Nº302,9248-503,Aires.Lima@outlook.pt,239240942,964981663
Sarah Aida Vieira Pinho,Bairro de Manuel Cardoso Agrelos Nº763,1854-940,Sarah.Pinho@mundo.pt,211629955,962165199
Eduard Lourenço Rocha Nogueira Pereira,Avenida do Dr. Antunes Guimarães Nº860,8849-981,Eduard.Pereira@trabalho.pt,572864515,916922533
Ellen Ribeiro Loureiro Morais,Avenida de Montevideu Nº478,6936-133,Ellen.Morais@outlook.com,617930687,928221681
Dalton Azevedo,Bairro de Ramalde Nº363,5178-606,Dalton.Azevedo@gmail.com,576796105,928678288
Mercês Dina Rocha Rodrigues Rocha Morais,Beco do Pedregulho Nº253,3489-034,Mercês.Morais@outlook.pt,644643482,939749167
Maísa Pinho Oliveira Amorim Freitas,Avenida do Marechal Gomes da Costa Nº854,3125-143,Maísa.Freitas@gmail.com,664909591,931696077
Jessica Vicente Jesus,Escadinhas da Porta do Carro Nº371,7649-012,Jessica.Jesus@isec.pt,773240693,922196082
Ibrahima Adilson Soares Torres Leal,Bairro do Lagarteiro Nº30,7852-866,Ibrahima.Leal@outlook.pt,250528180,931144086
Safira Daisy Baptista Barbosa Neto Campos,Bairro de Casas Económicas das Condominhas Nº382,2527-478,Safira.Campos@outlook.com,301285849,912292125
Bibiana Reis Cardoso,Beco Central Nº409,9661-426,Bibiana.Cardoso@outlook.com,777588879,914386624
Melinda Verónica Barros Lima,Bairro da Fonte da Moura Nº512,9936-755,Melinda.Lima@gmail.com,576423471,960031524
Elena Pinto Figueiredo Faria,Bairro da Agra do Amial Nº779,5734-136,Elena.Faria@outlook.pt,675613283,929493277
Alexia Lourenço Correia,Avenida do Conselho da Europa Nº307,2586-646,Alexia.Correia@mundo.pt,285275388,938376857
Manuela Paloma Leal Ramos Amaral Fernandes,Alameda de Cartes 	Campanhã Nº612,6671-329,Manuela.Fernandes@gmail.com,272867740,961387255
Ricardo Jesus Jesus Tavares Lima Leite,Bairro do Lagarteiro Nº662,8445-604,Ricardo.Leite@mundo.pt,248581455,922376269
Marta Mayra Neto Carvalho,Bairro de Casas Económicas do Ilhéu Nº970,7347-184,Marta.Carvalho@outlook.com,601311533,936007491
Jade Leal Neves Melo,Jardim das Pichas Murchas Nº369,3745-696,Jade.Melo@hotmail.com,401454099,912063560
Mirella Neto Silva,Bairro de Costa Cabral 	Campanhã Nº586,8175-292,Mirella.Silva@outlook.com,209087597,962196250
Leonardo Leal Correia,Beco da Bela Vista Nº540,3486-226,Leonardo.Correia@gmail.com,426642944,935109759
Marta Pereira Carneiro Pereira,Bairro de São João de Deus Nº86,3858-977,Marta.Pereira@outlook.com,296317703,961078811
Carlos Neves Campos,Avenida de Vímara Peres Nº191,5626-475,Carlos.Campos@trabalho.pt,567453456,915592887
Aminata Leal Figueiredo,Avenida dos Aliados Nº244,1246-979,Aminata.Figueiredo@isec.pt,784774730,918658071
Briana Paiva,Avenida da Associação Empresarial de Portugal Nº576,4457-238,Briana.Paiva@isec.pt,559503803,914677542
Leandra Elisabeth Leite Carvalho Castro,Beco de Passos Manuel Nº568,9635-516,Leandra.Castro@outlook.pt,555392195,937377676
Elsa Sabrina Loureiro Cruz Costa,Avenida de Fontes Pereira de Melo Nº532,2815-817,Elsa.Costa@outlook.pt,572223993,924289682
Ciara Rúbia Leal Carvalho,Avenida da BoavistaOuro e Massarelos Nº22,9646-832,Ciara.Carvalho@gmail.com,707119009,918330856
Liana Simões Leite,Alameda das Antas Nº47,2579-496,Liana.Leite@gmail.com,293644839,939993867
Vanessa Rita Faria Vieira Castro,Avenida Flor da Rosa Nº648,9863-093,Vanessa.Castro@outlook.com,711071192,930539221
Sandro Marques Batista Castro,Beco de S. Marçal Nº234,9929-772,Sandro.Castro@outlook.com,493717812,923474305
Benjamim Mark Rodrigues Sousa Gonçalves,Alameda dos Capitães de Abril Nº29,2486-693,Benjamim.Gonçalves@outlook.pt,541763617,963408053
Keven Vitor Sá Vicente Batista,Avenida de Sidónio Pais Nº581,1978-517,Keven.Batista@trabalho.pt,477875014,932063659
Irís Taís Marques,Alameda do Dr. Fernando de Azeredo Antas Nº944,8499-262,Irís.Marques@trabalho.pt,555251354,919189929
Sophie Brito Neto Lima,Alameda de Aquilino Ribeiro Nº834,2817-988,Sophie.Lima@trabalho.pt,213161914,966460874
Emília Pacheco Leite,Rua dos Sete Céus Nº660,6728-403,Emília.Leite@hotmail.com,771410883,917779118
Emilly Ferreira Almeid,Alameda do Dr. Fernando de Azeredo Antas Nº54,8844-270,Emilly.Almeid@outlook.pt,795603813,912877651
Lea Vicente Anjos Martins,Bairro de Francos Nº134,7498-243,Lea.Martins@trabalho.pt,370466571,939923662
Caleb Costa Leite Santos,Avenida de D. João II Nº128,1215-391,Caleb.Santos@isec.pt,450893128,923225366
Mercedes Mia Garcia Mendes Magalhães,Avenida de Vímara Peres Nº507,1254-177,Mercedes.Magalhães@outlook.pt,503835991,968698179
Adrian Ribeiro Pinho,Beco do Machado Nº9,9748-542,Adrian.Pinho@outlook.pt,579510385,917459850
Daisi Melanie Cunha,Bairro de Casas Económicas de António Aroso Nº141,6667-774,Daisi.Cunha@trabalho.pt,203171560,932777639
Willian Henrik Loureiro Macedo Gaspar Vaz,Alameda das Fontainhas Nº20,9563-186,Willian.Vaz@isec.pt,721795081,911367602
Milton Leite Machado Assunção Correia,Beco de S. Macário Nº423,4444-057,Milton.Correia@hotmail.com,713469994,969820260
Maísa Andrade,Bairro de Casas Económicas do Amial Nº87,3885-171,Maísa.Andrade@outlook.pt,590595276,964565596
Milton kévim Matos,Beco de S. Marçal Nº92,2617-899,Milton.Matos@isec.pt,602145473,966327586
Diva Borges Pires,Avenida da França Nº567,3255-932,Diva.Pires@gmail.com,303467358,967602130
Sofia Torres Baptista,Beco do Meiral Nº385,2978-452,Sofia.Baptista@outlook.pt,356306619,927152332
Luísa Núria Rodrigues Abreu,Bairro do Lagarteiro Nº256,3256-656,Luísa.Abreu@outlook.pt,730802002,937870610
Viktoria Magalhães Assunção Tavares,Avenida de D. Carlos I Nº190,2131-285,Viktoria.Tavares@outlook.com,560949224,937172630
Mélanie Estrela Freitas Ribeiro,Beco de Passos Manuel Nº749,9323-609,Mélanie.Ribeiro@hotmail.com,276898329,921923174
Rodolfo Deivid Cruz,Bairro da Pasteleira Nº792,3522-203,Rodolfo.Cruz@hotmail.com,619063951,931987198
Filipa Rita Ramos Simões,Bairro da Pasteleira Nº521,9927-108,Filipa.Simões@trabalho.pt,508221498,915944390
Kelson Axel Silva Amaral,Beco da Senhora da Luz Nº740,4697-771,Kelson.Amaral@outlook.com,476573697,962010622
Lena Carvalho Fernandes Magalhães,Beco do Belo Nº462,7817-662,Lena.Magalhães@isec.pt,490463173,930776438
Vitor Danny Loureiro Monteiro,Beco Central Nº812,4528-702,Vitor.Monteiro@mundo.pt,739596653,934621606
Simaura Jesus,Avenida da França Nº219,8452-603,Simaura.Jesus@outlook.pt,621167658,935689736
Luisa Pires Nascimento,Avenida de Montevideu Nº566,4512-785,Luisa.Nascimento@trabalho.pt,298528449,930559319
Nathan Matias Marques Figueiredo,Avenida da França Nº431,9943-780,Nathan.Figueiredo@hotmail.com,562475691,922209444
Antónia Mafalda Morais Assunção Assunção Vieira,Avenida de D. Carlos I Nº5,9679-849,Antónia.Vieira@isec.pt,564667218,929174646
Juliana Estrela Vaz,Bairro de Costa Cabral 	Campanhã Nº68,4617-099,Juliana.Vaz@hotmail.com,462136163,960768202
Bia Domingues Matos Esteves,Beco de S. Macário Nº606,5885-116,Bia.Esteves@mundo.pt,730528204,928591127
Adonai Rodolfo Matos Paiva Faria,Azinhaga da Bruxa Nº199,8437-669,Adonai.Faria@outlook.com,621484525,927211281
Rogério Matos,Avenida de Fontes Pereira de Melo Nº645,4343-155,Rogério.Matos@trabalho.pt,231781546,938297952
Ariela Matilda Reis Mota Marques Jesus,Avenida de Vímara Peres Nº605,1822-961,Ariela.Jesus@mundo.pt,678018145,920185984
Moisés Léandro Andrade,Beco da Beneditina Nº877,2959-365,Moisés.Andrade@gmail.com,517048385,919984732
Kiami Mamadú Simões Martins,Bairro de Casas Económicas das Condominhas Nº379,5651-692,Kiami.Martins@outlook.com,453300395,935328351
Nayara Teixeira,Bairro de Francos Nº948,3214-384,Nayara.Teixeira@mundo.pt,481439003,962737623
Youcef Hélio Araújo Lima Carneiro Matias,Bairro do Bom Sucesso Nº956,5493-328,Youcef.Matias@outlook.com,230603488,964411270
Elisabete Pinheiro Henriques Gomes,Bairro do Lagarteiro Nº863,7434-777,Elisabete.Gomes@trabalho.pt,246232718,937650561
Isabella Sara Freitas Maia,Bairro de São Vicente de Paulo Nº832,4223-369,Isabella.Maia@mundo.pt,577926383,910194053
Jéssica Sophia Andrade,Jardim das Pichas Murchas Nº477,6216-018,Jéssica.Andrade@outlook.com,732014019,928326431
Rayan Lourenço Gonçalves,A Triste-Feia Nº631,1698-440,Rayan.Gonçalves@isec.pt,242884264,921564728
Rubim Toni Borges,Bairro do Regado Nº567,6981-906,Rubim.Borges@mundo.pt,682765823,927208119
Núria Santos Guerreiro Miranda,Beco de S. João da Foz Nº723,7324-669,Núria.Miranda@isec.pt,313452043,919782685
Ibrahima Amaral Cardoso Oliveira,Beco do Pedregulho Nº44,7958-511,Ibrahima.Oliveira@outlook.com,667489793,964932446
Yago Guillermo Faria Assunção,Beco da Bicha Nº353,8735-336,Yago.Assunção@outlook.com,779200193,922222460
Lídia Ânia Tavares Coelho,Travessa da Amorosa Nº122,1391-667,Lídia.Coelho@isec.pt,480624887,963789118
Sidnei Macedo Costa Correia,Azinhaga da Bruxa Nº703,3576-553,Sidnei.Correia@outlook.pt,786609631,967414869
Maiara Eliane Assunção Rocha Vieira,Beco de Carreiras Nº427,8222-055,Maiara.Vieira@outlook.com,694670101,968574552
Lúcia Riana Machado Pinto Teixeira,Avenida dos Aliados Nº843,1689-484,Lúcia.Teixeira@hotmail.com,523705237,934796276
Anthony Coelho Borges,Bairro do Outeiro Nº983,8473-237,Anthony.Borges@isec.pt,723115408,961430667
Esther Esteves Araújo Matias,Avenida do Bessa Nº449,7637-589,Esther.Matias@outlook.com,780147685,918135454
Alan Abreu Gonçalves Ferreira Gonçalves,Avenida do Parque Nº551,1432-257,Alan.Gonçalves@outlook.com,280215134,912967832
Raquel Rihanna Campos Coelho,Bairro de Casas Económicas das Condominhas Nº427,7353-021,Raquel.Coelho@outlook.com,652774773,914135910
Rita Cloe Gaspar Henriques,Beco de S. Macário Nº380,9827-045,Rita.Henriques@mundo.pt,578814594,961322212
Tomás Nogueira Simões Fonseca,Bairro do Falcão Nº874,8178-382,Tomás.Fonseca@mundo.pt,500860976,922746350
Karina Tatiana Miranda,Rua dos Sete Céus Nº688,6116-243,Karina.Miranda@outlook.pt,490163290,928956459
Fernanda Eva Rocha Alves,Avenida de Sidónio Pais Nº137,2956-005,Fernanda.Alves@trabalho.pt,734953920,930756806
Flávio Leite Gomes Simões,Bairro do Dr. Nuno Pinheiro Torres Nº87,5883-572,Flávio.Simões@hotmail.com,778167362,923847642
Daisy Pires Leite,Avenida de D. João II Nº955,6327-405,Daisy.Leite@outlook.com,202092529,964046941
Gisela Brito Brito,Avenida da França Nº480,3965-415,Gisela.Brito@mundo.pt,347125002,929834588
Vivaldo Adriano Santos,Bairro de Casas Económicas da Boavista-Vilarinha Nº573,1789-035,Vivaldo.Santos@trabalho.pt,237998273,933334832
